1900, 164.2, 000, 000, 000, 000, 000, 3.669, 000, 000, 095.0, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.1, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.1, 000, 000, 000, 000, 000, 3.535, 000, 000, 094.9, 000, 000, 085.2, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.1, 000, 000, 000, 000, 000, 3.767, 000, 000, 095.2, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1900, 164.2, 000, 000, 000, 000, 000, 3.641, 000, 000, 095.1, 000, 000, 085.2, 000, 000, 000, 000, 000, 000, 000, 000, 039.9, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.1, 000, 000, 000, 000, 000, 3.586, 000, 000, 094.9, 000, 000, 084.9, 000, 000, 000, 000, 000, 000, 000, 000, 040.1, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -091.98, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 163.9, 000, 000, 000, 000, 000, 3.505, 000, 000, 095.0, 000, 000, 085.2, 000, 000, 000, 000, 000, 000, 000, 000, 039.9, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -091.98, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.1, 000, 000, 000, 000, 000, 3.651, 000, 000, 095.1, 000, 000, 084.9, 000, 000, 000, 000, 000, 000, 000, 000, 040.1, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -041.12, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.1, 000, 000, 000, 000, 000, 3.587, 000, 000, 095.0, 000, 000, 085.1, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.0, 000, 000, 000, 000, 000, 3.579, 000, 000, 095.1, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.2, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.1, 000, 000, 000, 000, 000, 3.551, 000, 000, 095.0, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.1, 000, 000, 000, 000, 000, 3.800, 000, 000, 095.0, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1900, 164.0, 000, 000, 000, 000, 000, 3.605, 000, 000, 094.9, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1900, 164.0, 000, 000, 000, 000, 000, 3.574, 000, 000, 095.1, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.1, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.1, 000, 000, 000, 000, 000, 3.598, 000, 000, 095.2, 000, 000, 084.9, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.0, 000, 000, 000, 000, 000, 3.755, 000, 000, 095.0, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.0, 000, 000, 000, 000, 000, 3.796, 000, 000, 095.1, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.2, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1900, 163.9, 000, 000, 000, 000, 000, 3.789, 000, 000, 095.0, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 163.9, 000, 000, 000, 000, 000, 3.563, 000, 000, 095.1, 000, 000, 085.1, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1900, 163.9, 000, 000, 000, 000, 000, 3.622, 000, 000, 095.0, 000, 000, 085.1, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.1, 000, 000, 000, 000, 000, 3.635, 000, 000, 095.1, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 039.9, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.0, 000, 000, 000, 000, 000, 3.733, 000, 000, 095.2, 000, 000, 084.9, 000, 000, 000, 000, 000, 000, 000, 000, 040.2, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.2, 000, 000, 000, 000, 000, 3.788, 000, 000, 095.1, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.1, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.1, 000, 000, 000, 000, 000, 3.525, 000, 000, 095.1, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.1, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1900, 164.1, 000, 000, 000, 000, 000, 3.561, 000, 000, 095.1, 000, 000, 085.1, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 163.9, 000, 000, 000, 000, 000, 3.522, 000, 000, 094.9, 000, 000, 085.1, 000, 000, 000, 000, 000, 000, 000, 000, 040.1, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 163.9, 000, 000, 000, 000, 000, 3.709, 000, 000, 095.1, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1900, 164.1, 000, 000, 000, 000, 000, 3.777, 000, 000, 095.2, 000, 000, 085.2, 000, 000, 000, 000, 000, 000, 000, 000, 040.2, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.0, 000, 000, 000, 000, 000, 3.624, 000, 000, 095.1, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.2, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.0, 000, 000, 000, 000, 000, 3.718, 000, 000, 095.1, 000, 000, 085.1, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1900, 164.1, 000, 000, 000, 000, 000, 3.701, 000, 000, 095.0, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 039.9, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1900, 164.0, 000, 000, 000, 000, 000, 3.756, 000, 000, 095.1, 000, 000, 085.2, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1899, 164.0, 000, 000, 000, 000, 000, 3.779, 000, 000, 095.2, 000, 000, 085.1, 000, 000, 000, 000, 000, 000, 000, 000, 039.9, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1799, 164.0, 000, 000, 000, 000, 000, 3.542, 000, 000, 095.1, 000, 000, 084.9, 000, 000, 000, 000, 000, 000, 000, 000, 039.9, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1799, 164.1, 000, 000, 000, 000, 000, 3.521, 000, 000, 094.9, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 039.9, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -500.00, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1799, 163.9, 000, 000, 000, 000, 000, 3.737, 000, 000, 095.1, 000, 000, 084.9, 000, 000, 000, 000, 000, 000, 000, 000, 040.0, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -127.37, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
1799, 163.9, 000, 000, 000, 000, 000, 3.575, 000, 000, 095.0, 000, 000, 085.0, 000, 000, 000, 000, 000, 000, 000, 000, 040.1, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, -127.37, -037.50, -140.00, -600.00, 005.00, -050.00, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ***,
